,synchronicity_centrality,synchronicity_density,synchronicity_group_size,synchronicity_score,metronome_centrality,metronome_density,metronome_group_size,metronome_score,shares_centrality,shares_density,shares_group_size,shares_score,misinfo_centrality,misinfo_density,misinfo_group_size,misinfo_score,viral_centrality,viral_density,viral_group_size,viral_score,content_uniqueness_centrality,content_uniqueness_density,content_uniqueness_group_size,content_uniqueness_score,network_diversity_centrality,network_diversity_density,network_diversity_group_size,network_diversity_score,content_originality_centrality,content_originality_density,content_originality_group_size,content_originality_score,Archetype_ID
0e04debb0bd34df52bfb789ddddb2ee1,0.0,0.0,0,0.0,0.24557260920897284,0.14762471975185912,819,1.3882665555941605,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0
38c139d235d6f55f17c150ccdbf6dff3,0.09191176470588235,1.0,26,1.3862943611198906,0.089728453364817,0.14762471975185912,819,1.5268587405735257,0.16106442577030813,0.1025042163525922,662,2.6074550232146687,0.1880108991825613,0.11752508361204013,300,1.8864907251724818,0.0,0.0,0,0.0,0.0,0.0,1,0.05803571428571429,0.0742296918767507,0.05073736366148241,654,0.20833333333333334,0.0,0.0,0,0.0,1
f354a110073e6c7ff6800c3243adb5f9,0.0,0.0,0,0.0,0.20425029515938606,0.14762471975185912,819,1.2663581355424214,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0
1bfeafa1007eec87aaec22bceebdf689,0.0,0.0,0,0.0,0.2408500590318772,0.14762471975185912,819,1.4482211626931074,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0
7f6e9c7ce55b111539996f50a57e4787,0.1323529411764706,1.0,37,2.1972245773362196,0.0,0.0,0,0.0,0.0784313725490196,0.1025042163525922,662,2.0530784434834195,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.006564551422319475,1.0,4,0.02608695652173913,0.0700280112044818,0.05073736366148241,654,0.2077922077922078,0.0,0.0,0,0.0,4
f482bce90a9407e20634bf3d3660558e,0.0,0.0,0,0.0,0.04132231404958678,0.14762471975185912,819,2.251685542806242,0.12324929971988796,0.1025042163525922,662,2.9561684304753633,0.021798365122615803,1.0,9,0.7781512503836436,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.06582633053221289,0.05073736366148241,654,0.20666666666666667,0.0,0.0,0,0.0,2
9670ec0af837dcc84b0bb0a85f6c12a9,0.0,0.0,0,0.0,0.10861865407319952,0.14762471975185912,819,1.129109530686459,0.0196078431372549,0.1025042163525922,662,1.4471580313422192,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.9090909090909091,0.0,0.0,0,0.0,0
4e5f0f66aa90ffb6c1cc7d6360b8fc78,0.0,0.0,0,0.0,0.20306965761511214,0.14762471975185912,819,1.2985284736361091,0.0196078431372549,0.1025042163525922,662,1.3222192947339193,0.049046321525885554,0.11752508361204013,300,1.255272505103306,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.04481792717086835,0.05073736366148241,654,0.4117647058823529,0.0,0.0,0,0.0,1
195dca3bce2757b694159862cfa3e69e,0.0,0.0,0,0.0,0.2715466351829988,0.14762471975185912,819,1.4057110162685966,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0
f79ecc500dbf58029a9731c669de0d6d,0.07352941176470588,1.0,21,4.1588830833596715,0.15702479338842976,0.14762471975185912,819,1.4910868466121892,0.12464985994397759,0.1025042163525922,662,2.7315887651867388,0.08991825613079019,0.11752508361204013,300,1.591064607026499,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0028011204481792717,0.05073736366148241,654,0.08150470219435736,0.0,0.0,0,0.0,1
2925420ed6e32dcf61a65bc18c8fdbca,0.09191176470588235,1.0,26,1.3862943611198906,0.11216056670602124,0.14762471975185912,819,1.1506770283521872,0.09803921568627451,0.1025042163525922,662,2.1172712956557644,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.04481792717086835,0.05073736366148241,654,0.3125,0.0,0.0,0,0.0,2
1abf58a2e1b010fa93fdf3d3f5939ed1,0.0,0.0,0,0.0,0.26564344746162927,0.14762471975185912,819,1.4171489281969922,0.12044817927170869,0.1025042163525922,662,2.285557309007774,0.04632152588555858,0.11752508361204013,300,1.380211241711606,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.05042016806722689,0.05073736366148241,654,0.16296296296296298,0.0,0.0,0,0.0,1
063c519f0d032fbcbe05cc4b3ccb4253,0.0,0.0,0,0.0,0.09445100354191263,0.14762471975185912,819,1.0896839750303886,0.1568627450980392,0.1025042163525922,662,2.4800069429571505,0.07356948228882834,0.11752508361204013,300,1.7160033436347992,0.0,0.0,0,0.0,0.002188183807439825,1.0,2,0.09392265193370165,0.049019607843137254,0.05073736366148241,654,0.16304347826086957,0.0,0.0,0,0.0,1
ae891303d2888c652549b80d563fb044,0.0,0.0,0,0.0,0.20188902007083825,0.14762471975185912,819,1.24229645319271,0.028011204481792718,1.0,21,0.3010299956639812,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.07282913165266107,1.0,53,1.0,0.0,0.0,0,0.0,0
bd5b839b4aa43b2e8b91fbdba8cd4bfd,0.0,0.0,0,0.0,0.26682408500590316,0.14762471975185912,819,1.397496006087582,0.02100840336134454,0.1025042163525922,662,1.3424226808222062,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0175054704595186,1.0,9,0.028169014084507043,0.03221288515406163,0.05073736366148241,654,0.6666666666666666,0.028368794326241134,1.0,5,0.25,3
5d198dbce20497f3b9d1cdb429039931,0.0,0.0,0,0.0,0.21841794569067297,0.14762471975185912,819,1.379042407182501,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0
f233cf8b1d4ede06f32199a7e0081bf5,0.07352941176470588,1.0,21,4.1588830833596715,0.034238488783943324,0.14762471975185912,819,2.2892636333746204,0.04201680672268908,0.1025042163525922,662,3.570776368794748,0.04087193460490463,0.11752508361204013,300,2.6483600109809315,0.0,0.0,0,0.0,0.01312910284463895,1.0,7,0.04793703792034343,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1
9bff7e8b6efc3bfe24acb475898bd6c5,0.0,0.0,0,0.0,0.23376623376623376,0.14762471975185912,819,1.4489424397135486,0.12044817927170869,0.1025042163525922,662,2.2810333672477277,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0938375350140056,0.05073736366148241,654,0.22727272727272727,0.0,0.0,0,0.0,2
c07fdc2674b80ee4f7df161143c90fff,0.0,0.0,0,0.0,0.09208972845336481,0.14762471975185912,819,1.6257987801344649,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0
d35ff9887e303ee30ac9f17abf819222,0.34191176470588236,1.0,94,0.6931471805599453,0.20543093270365997,0.14762471975185912,819,1.2863413593931123,0.01680672268907563,1.0,13,0.47712125471966244,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.07282913165266107,1.0,53,1.0,0.0,0.0,0,0.0,0
813d6fd3e383bfd89f3e3dfa4dd6153f,0.0,0.0,0,0.0,0.0023612750885478157,0.3241106719367589,23,0.627984663533763,0.10644257703081232,0.1025042163525922,662,2.1760912590556813,0.11989100817438691,0.11752508361204013,300,2.0755469613925306,0.0,0.0,0,0.0,0.006564551422319475,1.0,4,0.06748466257668712,0.05042016806722689,0.05073736366148241,654,0.2727272727272727,0.0,0.0,0,0.0,1
639da35315aa2f82d93948c0223a4177,0.34191176470588236,1.0,94,0.6931471805599453,0.1959858323494687,0.14762471975185912,819,1.338694700689945,0.13725490196078433,0.1025042163525922,662,2.6599162000698504,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.01312910284463895,1.0,7,0.03441295546558704,0.05742296918767507,0.05073736366148241,654,0.18831168831168832,0.0,0.0,0,0.0,4
a04a35463276290075ef5ab89e8c8117,0.0,0.0,0,0.0,0.011806375442739079,0.14762471975185912,819,0.8634293990819725,0.15406162464985995,0.1025042163525922,662,2.4927603890268375,0.03542234332425068,0.11752508361204013,300,1.1760912590556813,0.0,0.0,0,0.0,0.010940919037199124,1.0,6,0.061764705882352944,0.08123249299719888,0.05073736366148241,654,0.2361111111111111,0.0,0.0,0,0.0,1
ebf6ebbe3dedac713c4bd6aaa9f7ae2d,0.34191176470588236,1.0,94,0.6931471805599453,0.20543093270365997,0.14762471975185912,819,1.286768728614787,0.011204481792717087,0.1025042163525922,662,1.2041199826559248,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.025210084033613446,0.05073736366148241,654,0.46153846153846156,0.0,0.0,0,0.0,4
ca54d673c2fb5a32a0310a1f5c31b446,0.0,0.0,0,0.0,0.20306965761511214,0.14762471975185912,819,1.2805522088926005,0.036414565826330535,0.1025042163525922,662,1.6232492903979006,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.04341736694677871,0.05073736366148241,654,0.41935483870967744,0.0,0.0,0,0.0,2
9062da565a741b1862110f1a6110b937,0.0,0.0,0,0.0,0.009445100354191263,0.14762471975185912,819,3.0849789262839633,0.16526610644257703,0.1025042163525922,662,2.5575072019056577,0.051771117166212535,0.11752508361204013,300,2.5575072019056577,0.0,0.0,0,0.0,0.03282275711159737,1.0,16,0.0017094017094017094,0.018207282913165267,0.05073736366148241,654,0.8,0.0070921985815602835,1.0,2,0.06666666666666667,3
762b3696b26db306fbd2022412c47bd1,0.0,0.0,0,0.0,0.02243211334120425,0.14762471975185912,819,2.397937855124893,0.10084033613445378,0.1025042163525922,662,3.1958996524092336,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.006564551422319475,1.0,4,0.014469453376205787,0.0350140056022409,0.05073736366148241,654,0.3611111111111111,0.02127659574468085,1.0,4,0.24161073825503357,3
8235541b3c7bb4d4b7621e92ae4d0511,0.34191176470588236,1.0,94,0.6931471805599453,0.2680047225501771,0.14762471975185912,819,1.4102796228263443,0.03221288515406163,0.1025042163525922,662,3.9485107688376573,0.021798365122615803,1.0,9,0.7781512503836436,0.0,0.0,0,0.0,0.010940919037199124,1.0,6,0.0033098882912701694,0.0392156862745098,0.05073736366148241,654,0.1791907514450867,0.035460992907801414,1.0,6,0.47761194029850745,3
2d6b4ae98705a6e876e11459d1f55901,0.025735294117647058,0.8571428571428571,8,8.047189562170502,0.20543093270365997,0.14762471975185912,819,1.3395713079468818,0.12464985994397759,0.1025042163525922,662,2.82865989653532,0.09264305177111716,0.11752508361204013,300,2.444044795918076,0.0,0.0,0,0.0,0.00437636761487965,1.0,3,0.06900584795321638,0.028011204481792718,0.05073736366148241,654,0.09814323607427056,0.0,0.0,0,0.0,1
2ca4c43b79169910d6ec77c9ecb86513,0.0,0.0,0,0.0,0.09208972845336481,0.14762471975185912,819,1.6140984237490812,0.04341736694677871,0.1025042163525922,662,1.7323937598229686,0.08446866485013624,0.11752508361204013,300,1.6127838567197355,0.0,0.0,0,0.0,0.0,0.0,1,0.08955223880597014,0.0546218487394958,0.05073736366148241,654,0.2619047619047619,0.0,0.0,0,0.0,1
a2f306d00f22b310c2de89232f3b253e,0.34191176470588236,1.0,94,0.6931471805599453,0.20188902007083825,0.14762471975185912,819,1.2523382218971988,0.10504201680672269,0.1025042163525922,662,3.2317243833285163,0.0326975476839237,0.11752508361204013,300,1.0,0.0,0.0,0,0.0,0.010940919037199124,1.0,6,0.01188707280832095,0.08123249299719888,0.05073736366148241,654,0.23333333333333334,0.0,0.0,0,0.0,4
d846b401cb960c00a22af5697cabf015,0.0,0.0,0,0.0,0.1936245572609209,0.14762471975185912,819,1.4708065341970895,0.028011204481792718,1.0,21,0.3010299956639812,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00437636761487965,1.0,3,0.09836065573770492,0.07282913165266107,1.0,53,1.0,0.02127659574468085,1.0,4,0.42857142857142855,3
75a924b01f28b58aebab735a65aa0969,0.0,0.0,0,0.0,0.09327036599763872,0.14762471975185912,819,1.617838121647248,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0
1cb7dad376c0532a2308a563afc09add,0.0,0.0,0,0.0,0.0909090909090909,0.14762471975185912,819,1.6201392145010765,0.0196078431372549,0.1025042163525922,662,1.3222192947339193,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.02661064425770308,0.05073736366148241,654,0.5714285714285714,0.0,0.0,0,0.0,2
23035733991a406e82a6663723928f26,0.025735294117647058,0.8571428571428571,8,8.047189562170502,0.029515938606847696,0.14762471975185912,819,1.048395283460047,0.11904761904761905,0.1025042163525922,662,2.315970345456918,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0546218487394958,0.05073736366148241,654,0.15267175572519084,0.0,0.0,0,0.0,2
5ea82737ac8eff1683c6f552723bf2bd,0.0,0.0,0,0.0,0.10389610389610389,0.14762471975185912,819,1.5204361806696773,0.15266106442577032,0.1025042163525922,662,2.456366033129043,0.16076294277929154,0.11752508361204013,300,1.9777236052888478,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.047619047619047616,0.05073736366148241,654,0.143646408839779,0.0,0.0,0,0.0,1
eeabfcdd69ab896463d1c5c8903337c9,0.0,0.0,0,0.0,0.24675324675324675,0.14762471975185912,819,1.3850980894879072,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.006564551422319475,1.0,4,0.05405405405405406,0.0,0.0,0,0.0,0.035460992907801414,1.0,6,0.2857142857142857,0
cd88a42fadbef3555977c093948d6e03,0.0,0.0,0,0.0,0.24793388429752064,0.14762471975185912,819,1.442086140415045,0.13865546218487396,0.1025042163525922,662,2.392696953259666,0.11444141689373297,0.11752508361204013,300,2.0827853703164503,0.0,0.0,0,0.0,0.010940919037199124,1.0,6,0.02127659574468085,0.07563025210084033,0.05073736366148241,654,0.21,0.0,0.0,0,0.0,1
c70e9602f2ba26ed250f1e1b4ef75874,0.022058823529411763,1.0,7,4.394449154672439,0.03541912632821723,0.14762471975185912,819,2.0814510388671055,0.12044817927170869,0.1025042163525922,662,2.7442929831226763,0.05722070844686648,0.11752508361204013,300,1.2787536009528289,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.03361344537815126,0.05073736366148241,654,0.12084592145015106,0.0,0.0,0,0.0,1
2ca5e50e644ef3b09f675b71a8339153,0.34191176470588236,1.0,94,0.6931471805599453,0.10861865407319952,0.14762471975185912,819,1.1032983272130206,0.12044817927170869,0.1025042163525922,662,2.959994838328416,0.04632152588555858,0.11752508361204013,300,1.462397997898956,0.0,0.0,0,0.0,0.01312910284463895,1.0,7,0.02748414376321353,0.0546218487394958,0.05073736366148241,654,0.1878453038674033,0.0,0.0,0,0.0,4
55d3c7c563143a967a7f8d91883af75e,0.0,0.0,0,0.0,0.03778040141676505,0.14762471975185912,819,1.0607594631825688,0.11904761904761905,0.1025042163525922,662,2.290034611362518,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00437636761487965,1.0,3,0.06880733944954129,0.04201680672268908,0.05073736366148241,654,0.13793103448275862,0.0,0.0,0,0.0,2
e16716188aa20160c6aa59ec72c59610,0.0,0.0,0,0.0,0.048406139315230225,0.14762471975185912,819,1.7846448448280627,0.08683473389355742,0.1025042163525922,662,2.0644579892269186,0.15803814713896458,0.11752508361204013,300,1.9777236052888478,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.07563025210084033,0.05073736366148241,654,0.24050632911392406,0.0,0.0,0,0.0,1
6ffd04feb8a0da1e1b1a79e909047135,0.0,0.0,0,0.0,0.20661157024793386,0.14762471975185912,819,1.3709621097617444,0.12044817927170869,0.1025042163525922,662,2.294466226161593,0.09809264305177111,0.11752508361204013,300,2.1903316981702914,0.0,0.0,0,0.0,0.006564551422319475,1.0,4,0.014423076923076924,0.09103641456582633,0.05073736366148241,654,0.22972972972972974,0.0,0.0,0,0.0,1
f235aa812e7ca2c012e7ee72137ef98b,0.34191176470588236,1.0,94,0.6931471805599453,0.06729634002361275,0.14762471975185912,819,1.702931512200468,0.15826330532212884,0.1025042163525922,662,2.4871383754771865,0.043596730245231606,0.11752508361204013,300,1.3617278360175928,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.06162464985994398,0.05073736366148241,654,0.20491803278688525,0.0,0.0,0,0.0,4
f20d62628cf27f8096d625adb88b2ee0,0.0,0.0,0,0.0,0.009445100354191263,0.3241106719367589,23,0.7838734833999921,0.1400560224089636,0.1025042163525922,662,2.3979400086720375,0.0326975476839237,1.0,13,0.6989700043360189,0.0,0.0,0,0.0,0.00437636761487965,1.0,3,0.06037735849056604,0.0784313725490196,0.05073736366148241,654,0.24242424242424243,0.0,0.0,0,0.0,2
522d9db36fca05aa4fc845e0a8d28f1e,0.09191176470588235,1.0,26,1.3862943611198906,0.0,0.0,0,0.0,0.03081232492997199,0.1025042163525922,662,4.082569964269923,0.0,0.0,0,0.0,0.6666666666666666,1.0,9,4.082569964269923,0.0350109409190372,1.0,17,8.26856292376385e-05,0.0196078431372549,0.05073736366148241,654,0.7857142857142857,0.0,0.0,0,0.0,3
540c55054443e5f9d549550747ef60e9,0.0,0.0,0,0.0,0.256198347107438,0.14762471975185912,819,1.4369969081298606,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0
fd91a031b77ce4f2ce42756e891774ad,0.022058823529411763,0.8571428571428571,8,7.690286020676768,0.012987012987012986,0.14762471975185912,819,2.513715998928695,0.12184873949579832,0.1025042163525922,662,2.9585638832219674,0.04087193460490463,0.11752508361204013,300,2.645422269349092,0.0,0.0,0,0.0,0.0087527352297593,1.0,5,0.01820464532328939,0.0700280112044818,0.05073736366148241,654,0.19444444444444445,0.02127659574468085,1.0,4,0.2396694214876033,3
78ba3490be417e321d10ce3be5487391,0.34191176470588236,1.0,94,0.6931471805599453,0.0,0.0,0,0.0,0.0784313725490196,0.1025042163525922,662,2.0530784434834195,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0175054704595186,1.0,9,0.008849557522123894,0.0700280112044818,0.05073736366148241,654,0.2077922077922078,0.0,0.0,0,0.0,4
39b6cef8c03f57334c4affb71606102b,0.0,0.0,0,0.0,0.2680047225501771,0.14762471975185912,819,1.426690884991751,0.00980392156862745,0.1025042163525922,662,1.1139433523068367,0.027247956403269755,0.11752508361204013,300,1.0413926851582251,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.02661064425770308,0.05073736366148241,654,0.6,0.0,0.0,0,0.0,1
d49cf5d9075a8f0701241cfd7f635d84,0.0,0.0,0,0.0,0.24203069657615112,0.14762471975185912,819,1.3835782611662293,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0
2ef8770c72252403490e9f1ce282c90a,0.34191176470588236,1.0,94,0.6931471805599453,0.11097992916174734,0.14762471975185912,819,1.1133748850523395,0.10644257703081232,0.1025042163525922,662,3.2412973871099933,0.07356948228882834,0.11752508361204013,300,1.5563025007672873,0.0,0.0,0,0.0,0.006564551422319475,1.0,4,0.013789299503585218,0.07983193277310924,0.05073736366148241,654,0.23711340206185566,0.0,0.0,0,0.0,4
aeefa57c74e86482c175fc55e2b7f51e,0.34191176470588236,1.0,94,0.6931471805599453,0.03659976387249114,0.14762471975185912,819,2.050403386404221,0.12745098039215685,0.1025042163525922,662,2.824125833916549,0.15803814713896458,0.11752508361204013,300,1.9637878273455553,0.0,0.0,0,0.0,0.010940919037199124,1.0,6,0.07492795389048991,0.05182072829131653,0.05073736366148241,654,0.16203703703703703,0.0,0.0,0,0.0,4
221906f61123cb21c6653c1797e33ec4,0.0,0.0,0,0.0,0.01062573789846517,0.14762471975185912,819,2.604085917293596,0.12745098039215685,0.1025042163525922,662,2.824125833916549,0.021798365122615803,1.0,9,0.7781512503836436,0.0,0.0,0,0.0,0.015317286652078774,1.0,8,0.02474864655839134,0.04481792717086835,0.05073736366148241,654,0.3132530120481928,0.02127659574468085,1.0,4,0.24060150375939848,3
e4c4b94b722616c16f23e1fa22c7f0d1,0.34191176470588236,1.0,94,0.6931471805599453,0.04250295159386068,0.14762471975185912,819,1.9850529112605404,0.11764705882352941,0.1025042163525922,662,3.0433622780211294,0.0326975476839237,1.0,13,0.6989700043360189,0.0,0.0,0,0.0,0.0087527352297593,1.0,5,0.0374029640084686,0.037815126050420166,0.05073736366148241,654,0.12601626016260162,0.0425531914893617,1.0,7,0.4690265486725664,3
53f18cb68f26bb1243da7845c0cd7788,0.0,0.0,0,0.0,0.034238488783943324,0.14762471975185912,819,1.0262597713009018,0.12745098039215685,0.1025042163525922,662,2.815577748324267,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0087527352297593,1.0,5,0.03671071953010279,0.09103641456582633,0.05073736366148241,654,0.22962962962962963,0.0,0.0,0,0.0,2
2366c1a19427814af9c75d5606f40d20,0.0,0.0,0,0.0,0.11334120425029515,0.14762471975185912,819,1.1537022534196726,0.11204481792717087,0.1025042163525922,662,2.2430380486862944,0.10626702997275204,0.11752508361204013,300,2.173186268412274,0.0,0.0,0,0.0,0.002188183807439825,1.0,2,0.07389162561576355,0.036414565826330535,0.05073736366148241,654,0.17272727272727273,0.0,0.0,0,0.0,1
38e1ca63cd9f9c6ad762d833bcb1b118,0.0,0.0,0,0.0,0.20543093270365997,0.14762471975185912,819,1.2610255698095296,0.12605042016806722,0.1025042163525922,662,2.6766936096248664,0.09264305177111716,0.11752508361204013,300,2.322219294733919,0.0,0.0,0,0.0,0.00437636761487965,1.0,3,0.09591474245115453,0.04201680672268908,0.05073736366148241,654,0.12403100775193798,0.0,0.0,0,0.0,1
a53def757196b3999ba6681430fc875c,0.0,0.0,0,0.0,0.04014167650531287,0.14762471975185912,819,2.002899625395779,0.10084033613445378,0.1025042163525922,662,2.164352855784437,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0087527352297593,1.0,5,0.07236842105263158,0.03361344537815126,0.05073736366148241,654,0.3684210526315789,0.0,0.0,1,0.4,2
1c95b7198bf19d4f8c334adc19a39f58,0.022058823529411763,1.0,7,4.394449154672439,0.1959858323494687,0.14762471975185912,819,1.3036696536323296,0.13725490196078433,0.1025042163525922,662,2.399673721481038,0.024523160762942777,0.11752508361204013,300,0.9542425094393249,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.05742296918767507,0.05073736366148241,654,0.25333333333333335,0.0,0.0,0,0.0,1
3800aafc6c8fcdba09b6a0a0d94c7598,0.0,0.0,0,0.0,0.1806375442739079,0.14762471975185912,819,1.2284362364234451,0.13725490196078433,0.1025042163525922,662,2.3979400086720375,0.10899182561307902,0.11752508361204013,300,2.0569048513364727,0.0,0.0,0,0.0,0.006564551422319475,1.0,4,0.04182509505703422,0.0392156862745098,0.05073736366148241,654,0.125,0.0,0.0,0,0.0,1
cdfb4a61a42bcbc2b17879980a069c86,0.01838235294117647,1.0,6,2.772588722239781,0.20543093270365997,0.14762471975185912,819,1.2617023692406677,0.10644257703081232,0.1025042163525922,662,3.1212314551496214,0.11444141689373297,0.11752508361204013,300,2.0253058652647704,0.0,0.0,0,0.0,0.019693654266958426,1.0,10,0.03345454545454545,0.07142857142857142,0.05073736366148241,654,0.19907407407407407,0.0,0.0,0,0.0,1
8e53464d3b01eea3e39d07e51ecbb1b4,0.0,0.0,0,0.0,0.05667060212514757,0.14762471975185912,819,1.7291681127371408,0.047619047619047616,0.1025042163525922,662,3.541454428747589,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.03938730853391685,1.0,19,0.00105161686092367,0.03221288515406163,0.05073736366148241,654,0.6666666666666666,0.02127659574468085,1.0,4,0.14814814814814814,3
85160235a9a67bd88cf5c0750bb0664a,0.0,0.0,0,0.0,0.21487603305785122,0.14762471975185912,819,1.3767143757629883,0.12605042016806722,0.1025042163525922,662,2.7693773260761385,0.02997275204359673,1.0,12,0.47712125471966244,0.0,0.0,0,0.0,0.0175054704595186,1.0,9,0.02800658978583196,0.06442577030812326,0.05073736366148241,654,0.2457627118644068,0.0,0.0,0,0.0,2
2ca9ee0e630c250406acb36d3972b90a,0.0,0.0,0,0.0,0.03305785123966942,0.14762471975185912,819,1.0078876125056395,0.09803921568627451,0.1025042163525922,662,2.1172712956557644,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.015317286652078774,1.0,8,0.010714285714285714,0.023809523809523808,0.05073736366148241,654,0.5,0.02127659574468085,1.0,4,0.16666666666666666,3
65f00d1e680b30d2af3eb72c38cddd17,0.0,0.0,0,0.0,0.19952774498229042,0.14762471975185912,819,1.3681312293907477,0.09243697478991597,0.1025042163525922,662,2.089905111439398,0.013623978201634877,1.0,6,0.6020599913279624,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.046218487394957986,0.05073736366148241,654,0.41025641025641024,0.0,0.0,0,0.0,2
a20465d3c1bf09b16d734bffa059f317,0.0,0.0,0,0.0,0.20306965761511214,0.14762471975185912,819,1.2764011415969225,0.08683473389355742,0.1025042163525922,662,2.0755469613925306,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.04341736694677871,0.05073736366148241,654,0.2753623188405797,0.0,0.0,0,0.0,2
4b8be98fd56c29d5737a287511bb3ba7,0.0,0.0,0,0.0,0.05430932703659976,0.14762471975185912,819,1.7511110269457901,0.12745098039215685,0.1025042163525922,662,2.710963118995276,0.051771117166212535,0.11752508361204013,300,1.2304489213782739,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.058823529411764705,0.05073736366148241,654,0.16748768472906403,0.0,0.0,0,0.0,1
c980a0c07349482400fa01580efdba6a,0.07352941176470588,1.0,21,4.1588830833596715,0.0,0.0,0,0.0,0.07983193277310924,0.1025042163525922,662,2.0530784434834195,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0175054704595186,1.0,9,0.008849557522123894,0.07142857142857142,0.05073736366148241,654,0.2077922077922078,0.0,0.0,0,0.0,2
dbbce8d8523720332c8cbef8fba84cdc,0.0,0.0,0,0.0,0.24911452184179456,0.14762471975185912,819,1.3867055655480485,0.11624649859943978,0.1025042163525922,662,2.2041199826559246,0.10899182561307902,0.11752508361204013,300,2.167317334748176,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.03221288515406163,0.05073736366148241,654,0.35294117647058826,0.0,0.0,0,0.0,1
bffc812b8e4f719ae2873f92c6ca5f77,0.0,0.0,0,0.0,0.2573789846517119,0.14762471975185912,819,1.393586545519598,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0
